QID,QUserID,QTitle,QBody,QDate,QVisit
1965097,40e91ea6-1ce0-4075-b47a-45c1051cffd2,"جون هر کی دوست دارین بیاین یه لحظه اگه بچه اوتیسم دارین","زندگی با بچه اوتیسم خیلی سخته؟ بچه من تازه دو سالشه. میخوام ببینم بعد از این زندگی خیلی سخت میشه؟ یه بچه اوتیسمی بزرگ کردن. توروخدا جواب بدین. اگه خیلی سخته تا دیر نشده برم این یکیو بندازم. خواهشا جواب بدید. فکر کنید به خواهرتون دارید کمک میکنید","1397/05/09 14:46",341
6482493,da70c9db-3375-42e9-8b90-ae5870f431fe,"نوزاداوتیسم","کی نوزادش اوتیسم داشته وعلایمش و یادشه که چجوری بوده","1400/02/25 16:54",149
7409533,4d6f8226-e114-4eab-bcaf-bec8f1a3d813,"دیشب رفته بودیم خونه عمه شوهرم...نگاهشون درمورد بچم که اوتیسم داره ازارم داده","کلی گریه کردم...دوووم نیاوردم تاپیک زدم...خداوکیلی انسانای خوبین عمه های شوهرم...ولی خب نگاههای ناراحتشونو روی پسرم حس کردم...خیلی عذاب کشیدم...الانم تاپیک زدم دلم خالی بشه..اخه به کی دردمو بگم...دعاکنید خدا کمک کنه","1400/07/17 17:10",554
1945167,5833c6d7-78da-4bce-b438-fbae1ebdeb90,"روز به روز امار اوتیسم زیاد میشه حتما در موردش اطلاعات درست کسب کنید","سلام عزیزانم روز به روز امار اوتیسم زیاد میشه هنوز کسی نمیدونه دلیلش چیه حتی تو کشورهای پیشرفته فقط اگر تو خیابان تو همسایه ها تو فامیل تو وسایل عمومی بچه ای دیدید که رفتارش متفاوت بود احساس خطر نمیکرد یا یهو جیغ زد یا گوشش گرفت یا چشمش بست یا یک جور خاصی حرف میزد نگید تربیت نشده نگید چه بچه ای البته اوتیسم یک طیف گسترده است از خفیف تا شدید خیلی هاشون باهوش هستن و اموزش پذیر ولی حتی اونایی که شدید هستن هم میتونن تو یک چیزایی موفق باشن و ارامش بگیرن قیافه هاشون اکثرا معمولیه یعنی شما از قیافه نمیتونید تشخیص بدید که بچه ای اوتیسم یا نه حتی تو بزرگسال ها هم ممکنه باشه شاید بتونم بگم همه ما تا حدی اوتیستیک هستیم ولی خب بعضی هامون کمتر بعضی هامون بیشتر ...بعضی از اوتیستیک ها بی کلام هستن بعضی هاشون کلام پیدا میکنن با کلاس بعضی هاشون کلام دارن تو بچگی یهو پسرفت میکنن ولی این نگفتم که بترسید اگه تو هر مرحله ای از رشد و تکامل بچه هاتون احساس شک کردید پیگیری کنید ولی نگرانی بیخورد نداشته باشید اوتیسم ها مدارا میخوان و درک","1397/05/01 17:22",2784
50839,09236cf7-6229-4a07-9f8b-62c93be20436,"نمیدونم چرا همش فکر میکنم پسرم اوتیسم داره کسی مثل من بوده؟؟؟؟ خیلی اعصابم خرده:((",:((,"1392/12/01 08:39",1310
1837800,9da05285-e13e-4010-912d-9a567d5e41db,"کسی نیست خدای نکرده فرزندش یا فرزند اطرافیانش اوتیسم داشته باشه؟؟میشه از علایمش یگین","مدتیه به برادر زاده م مشکوک شدم اما نمدونم چطوری به زنداداشم بگم که بره چکاپ.....۲سالشه...اصلانمیخنده...بااشاره به اطراف ووسایل با ما حرف میزنه....ارتباط عاطفی باهامون برقرار نمیکنه فقط بهمون نگاه میکنه ومیترسه وپشت مامان باباش قایم‌میشه.....بااینکه دایم درارتباط باماست......حسم میگه رفتارش غیرعادیه....موندم چه کنم","1397/03/18 23:06",322
784729,40f93631-5ec8-426e-98ea-492af360d9c0,"از کجا بفهمم دخترم اوتیسم داره یا نه؟شما رو به جون عزیزتون قسم میدم","دخترم 2 سالشه کلمه خاصی نمیگه ولی اوا ها رو تکرار میکنه مثل بیییب یا هاااااااای وقتی عصبانی میشه سرشو میکوبه زمین گاهی خودشو میزنه طرز نگاهش نرماله قیافش نرماله اندازه دور سرش نرماله","1393/07/05 10:18",2712
3481654,e0949d37-47cf-4c75-96b6-9edfda641079,"ایامصرف قرص ایزوپرین در باری باعث اوتیسم تو جنین میشه؟خیلی نگرانم","سلام خانما الان تو یکی از تاپیکا خوندم ی نفر گفته بود تو بارداریش قرص ایزوپرین خورده بچش اوتیسم گرفته؟ کسی هست مصرف کرده باشه بچش سالمه من خیلی نگرانم","1398/08/19 19:34",74
1328228,c66d9882-152a-4ffe-823e-bc2c5aa45428,"دوستان نی نی سایت نگرانم آیا شما از اوتیسم ودلیل به جود اومدنش اطلاعات دارید","سلام دوستان آیا شما با بیماری اوتیسم آشنا هستید ؟ این بیماری چی هست و دلیل به وجود اومدنش چیه ؟ آیا در بارداری اتفاق می افته یا ژنتیکی هست یا تغذیه خیلی نگرانم از بس همه جا داره ازش صحبت میشه","1396/02/12 14:41",840
2465629,c0e3a1a1-b270-4955-b351-7a58e9037a64,"کی بچش اوتیسمه.کمک لطفا","سلام.هرکی بچش اوتیسمه ازنوزادی بچش بگه.ایا علائمی داشته ازنوزادیش؟","1397/11/12 23:52",694
2703785,99f56775-6f4f-46ae-9e19-2971da7299c8,"اوتيسم چيه؟؟","يكي اوتيسم داشته باشه چي ميشه؟؟چرا ميگيرن اصن؟؟؟داشتنش چه ايرادي داره ؟؟يعنيچ مشكلي ايجاد ميكنه","1398/02/08 00:25",174
8011826,a1c3472b-0c8a-471d-ac35-9b0e164172a5,"پسرم اوتیسمه یا نه","سلام پسرم دو سالشه حرف نمیزنه کلمه فقط دو سه تا میگه.","1400/11/03 01:18",404
5509942,5ce92e9d-af53-46ee-aea4-92bc6b3469a5,"اوتيسم حرف بزنه","سلام خوبيد ب نظرتون ميشه كه بچه ي اوتيسم خودش يهو بحرف بياد؟ پسرم تشخيص اوتيسم دادن اما خيلي از علايم شديد.و تكراري اوتيسم اصلا نداره فقط تكلم نداره و توجهش پايينه","1399/09/15 02:08",135
1508209,022053f8-6d3f-40a3-b891-cfd762bb7ce4,"کسی هست کودک اوتیسمی داشته باشه؟","سلام اگر کسی هیت لطفا جواب بده درمورد پسرم خیلی نگرانم سوال دارم","1396/09/12 01:06",754
1644247,78baf199-6e48-4603-9990-34d6407d5eba,"اوتيسم ازت متنفرم","واقعا نميتونم پسرم رو تو اين شرايط ببينم انگار هر لحظه تو قلبم خنجر فرو ميكنن ماماناى ديگرو ميبينم كه با بچه هاشون ميگن و ميخندن و بازى ميكننن ، و من هميشه خيس عرق دارم دنبالش ميدوم گريه ميكنه اصلا با هيشكى بازى نميكنه فقط موبايل و تلوزيون اونم تبليغ بايد كل روز روشن اشه يه كلمه از حرفامو متوجه نميشه از زندگيم متنفر شدم هر شب تا ٥-٦ صبح بيدارم و گريه ميكنم واقعا ارزومه كه من و پسرم هردو از اين دنيا بريم ديگه نميخوام اينطورى ببينمش دلم ميخواد باهم شوخى كنيم بخنده عاشق شه شيطونى كنه","1396/12/05 02:27",3437
5764651,770ed7c3-95bb-420b-8029-a80b4d647cfc,"اینا نشونه اوتیسمه؟","یه بچه ای سه وساله وهف ماه که خیلی دور زبون باز کرد والانم کاملا جملاتش نامفهومه","1399/10/30 11:18",165
6499994,3a027f07-d928-4f22-8bb5-a020fa22e641,"کی فکر میکرده بچه اش اوتیسمه ولی ....","سلام خانوما ولی نبوده بچه اش کجابردین دکتر کمکم کنید","1400/02/28 08:05",768
7335077,4d6f8226-e114-4eab-bcaf-bec8f1a3d813,"خانما نمیدونم چرا عذاب وجدان داره از پا درمیاره منو بخاطر اوتیسم پسرم..","هرسری نگاش میکنم عذاب وجدان میگیرم..با خودم میگم کاش به دنیا نمی اوردمش...اصلا اب میشم از غصه..این حس عذابم میده..میگم کاش هیچوقت خدا بچه بهم نمیداد....همش خودمو مقصر میدونم..میگم حتما من مشکلی داشتم که پسرم اینجوری شد","1400/07/05 15:33",1175
5067557,5ce92e9d-af53-46ee-aea4-92bc6b3469a5,"اوتيسم خفيف","سلام خانوما من پسرم دو سال و سه ماهشه حرف نميزد درك نداره توجه و ارتباط چشمي نداره","1399/06/28 04:16",1060
5499853,f016ea3a-fbce-4436-bd9e-fce4333e2dbf,"اوتيسم و تغذيه","سلام . دوستاني كه فرزندتون اوتستيك هست از چه غذاهايي تو رژيم غذاييشون استفاده مي كنيد و چيا اصلا بهشون نميديد ؟؟","1399/09/13 11:44",124
1755071,5f0425d0-0056-4251-a7f9-71cf7a1e3bcd,"علايم اوتيسم","سلام ميشه يكم راجع به اين موضوع برام توضيح بديد","1397/02/13 01:01",866
3087448,1c3a456d-e566-4c68-8a73-d501a40a8e4b,"شما بگین دخترم اوتیسمه؟😔","سلام دخترم ۳ ماه و ۱۹ روزشه","1398/05/16 22:39",1047
2064074,40e91ea6-1ce0-4075-b47a-45c1051cffd2,"پسرم مشکوک به اوتیسمه","اگه بچه اوتیستیک دارید یا فامیل اوتیست لطفا از علائمش بگید. به راهنماییتون احتیاج دارم","1397/06/17 21:56",742
2229988,a611cfb1-f474-4eb5-b291-35178c1d0fce,"کیابچه اوتیسمی دارن؟","میشه علایمشوبگین؟","1397/08/17 00:21",279
1510591,09236cf7-6229-4a07-9f8b-62c93be20436,"علايم اوتيسم در كودكان","دوستان من قبلا با كاربرى كاكاتوس تاپيك زده بودم ولى متاسفانه الان بهش دسترسى ندارم اگر براى كوچولوهاتون تشخيص اوتيسم گرفتيد و مايل بوديد در باره كلينيك و تراپيها و ... با هم گروه داشته باشيم ميتونيد به شماره من مسيج بديد البته من ايران نيستم شماره رو به همين صورت وارد كنيد","1396/09/13 17:30",503
